Year;Month;Day;Hour;Temp;Luftfuktighet;Lutftryck;Vikt
2022;7;22;19;20.434310;46.249666;937.149666;102.776610
2022;7;22;20;19.466379;46.143333;934.187666;103.096166
2022;7;22;21;19.072413;46.061333;932.170500;103.259500
2022;7;22;22;18.730172;46.012333;930.874500;103.570169
2022;7;22;23;18.163103;45.936000;928.723666;103.951333
2022;7;23;0;17.586034;45.870000;926.655762;104.388983
2022;7;23;1;17.133275;45.801666;924.435333;104.864833
2022;7;23;2;16.990689;45.780833;923.191833;105.327833
2022;7;23;3;16.826034;45.772500;922.082666;105.774915
2022;7;23;4;16.718103;45.810166;921.941166;106.148166
2022;7;23;5;16.505172;45.831166;921.106333;106.619322
2022;7;23;6;16.417241;45.919500;921.540000;106.790500
2022;7;23;7;16.400689;45.995666;921.197833;107.088333
2022;7;23;8;16.507241;46.079500;921.030833;107.472166
2022;7;23;9;16.692758;46.188500;921.215500;107.738500
2022;7;23;10;17.030000;46.320500;922.057666;107.931355
2022;7;23;11;17.559482;46.488500;923.430333;108.064666
2022;7;23;12;17.941896;46.662166;924.624000;108.015593
2022;7;23;13;19.023793;46.864666;926.121500;108.153500
2022;7;23;14;20.210862;47.183666;929.941333;107.501000
2022;7;23;15;19.837241;47.362881;929.783050;107.974915
2022;7;23;16;19.917931;47.544000;930.439000;108.124500
2022;7;23;17;20.278793;47.749500;932.080500;107.977966
2022;7;23;18;20.583103;47.938500;933.070500;107.529666
2022;7;23;19;20.161206;48.078833;933.400166;106.976166
2022;7;23;20;19.212758;48.107333;931.257166;106.846779
2022;7;23;21;18.740862;48.118333;929.776333;107.085333
2022;7;23;22;18.378620;48.090333;928.037333;107.248474
2022;7;23;23;18.054655;48.078333;926.967166;107.464833
2022;7;24;0;17.697586;48.047966;925.484745;107.634915
2022;7;24;1;17.372982;48.006666;924.196833;107.899666
2022;7;24;2;17.235172;47.992666;923.399833;108.119322
2022;7;24;3;17.052931;48.008166;923.213333;108.278000
2022;7;24;4;16.619482;47.995166;922.032166;108.376666
2022;7;24;5;16.070689;47.959000;920.263833;108.624237
2022;7;24;6;17.519482;47.956500;919.602166;108.560000
2022;7;24;7;19.213620;48.071000;921.331333;108.634915
2022;7;24;8;18.203103;48.190666;922.684833;108.462500
2022;7;24;9;17.893620;48.264500;922.919333;108.312833
2022;7;24;10;17.927586;48.332833;923.226666;108.609322
2022;7;24;11;18.196724;48.369000;922.641500;109.227333
2022;7;24;12;19.742931;48.517000;924.912333;108.595254
2022;7;24;13;21.097241;48.807833;929.883166;106.604166
2022;7;24;14;22.029137;49.116333;934.412833;104.576333
2022;7;24;15;21.973103;49.350677;936.523728;103.224067
2022;7;24;16;22.420689;49.529333;937.634833;102.551833
2022;7;24;17;22.531034;49.700500;938.763333;102.110508
2022;7;24;18;22.017758;49.805000;939.157500;101.872166
2022;7;24;19;20.848793;49.784333;937.652666;102.513728
2022;7;24;20;20.564137;49.714833;936.108833;103.051666
2022;7;24;21;20.003965;49.656833;935.217500;103.174500
2022;7;24;22;19.157931;49.594166;934.061833;103.509491
2022;7;24;23;18.742586;49.526666;932.368333;103.969333
2022;7;25;0;18.433965;49.478135;931.295932;104.301785
2022;7;25;1;18.201379;49.383000;929.087333;104.603000
2022;7;25;2;18.151379;49.315833;927.885833;104.798474
2022;7;25;3;18.128448;49.250166;926.719666;105.056333
2022;7;25;4;18.102758;49.236333;926.746666;105.177166
2022;7;25;5;17.885689;49.234333;926.802500;105.196271
2022;7;25;6;17.981379;49.233666;926.753000;104.828833
2022;7;25;7;18.413103;49.260333;927.246666;104.702711
2022;7;25;8;19.038620;49.294333;927.896333;104.868166
2022;7;25;9;19.701896;49.374500;929.581333;104.940666
2022;7;25;10;21.092758;49.511666;932.643166;104.624406
2022;7;25;11;22.853620;49.755500;937.768333;103.668833
2022;7;25;12;23.628275;49.914666;940.378000;102.940508
2022;7;25;13;24.306206;50.039833;942.712666;102.232166
2022;7;25;14;24.931724;50.139166;944.735500;101.534745
2022;7;25;15;25.063965;50.199152;946.290508;100.787833
2022;7;25;16;25.281551;50.196833;947.095666;99.634333
2022;7;25;17;25.219464;50.134827;947.689482;98.399298
2022;7;25;18;24.708965;50.014666;947.843166;97.923333
2022;7;25;19;24.070000;49.835272;946.773272;97.873272
2022;7;25;20;23.728620;49.642333;945.724833;97.915833
2022;7;25;21;22.334827;49.455166;944.375000;98.675762
2022;7;25;22;20.473448;49.221833;941.335166;100.437500
2022;7;25;23;19.338965;48.974666;936.774000;101.858135
2022;7;26;0;18.407241;48.781864;933.063050;102.527500
2022;7;26;1;18.407413;48.749166;932.300500;103.118333
2022;7;26;2;18.644827;48.754166;931.504166;103.851355
2022;7;26;3;18.536896;48.763000;930.243000;104.577833
2022;7;26;4;18.139655;48.772833;928.753666;105.189152
2022;7;26;5;17.709310;48.774333;926.937000;105.684666
2022;7;26;6;17.532758;48.804666;925.747500;106.135423
2022;7;26;7;17.438620;48.862166;925.241166;106.478166
2022;7;26;8;17.881551;48.938500;924.939833;106.828833
2022;7;26;9;18.064827;49.070666;926.014333;106.948000
2022;7;26;10;20.096034;49.279166;929.100666;106.722372
2022;7;26;11;20.692758;49.526500;932.140833;105.934000
2022;7;26;12;19.364827;49.545666;930.421000;105.428983
2022;7;26;13;19.273103;49.553833;929.712166;104.814000
2022;7;26;14;19.462068;49.581500;929.650833;103.751355
2022;7;26;15;19.174137;49.592033;929.767118;102.840500
2022;7;26;16;18.421379;49.541833;928.625500;102.483666
2022;7;26;17;17.984827;49.418833;926.397833;102.324576
2022;7;26;18;17.596206;49.318833;925.295333;102.326000
2022;7;26;19;17.017586;49.178666;923.068000;102.670000
2022;7;26;20;16.314482;48.998333;920.141500;102.959833
2022;7;26;21;15.542586;48.804666;917.092000;103.154166
2022;7;26;22;14.741034;48.619500;914.261333;103.603050
2022;7;26;23;14.439482;48.485166;912.468166;103.730333
2022;7;27;0;14.255689;48.402372;911.506779;103.865084
2022;7;27;1;14.005172;48.324333;910.432666;104.179333
2022;7;27;2;13.523793;48.270833;909.640000;104.549322
2022;7;27;3;13.180689;48.233833;909.181833;104.907833
2022;7;27;4;13.106896;48.188000;908.173333;105.592333
2022;7;27;5;13.068448;48.154333;907.417833;106.211864
2022;7;27;6;13.060172;48.138166;906.783666;106.726333
2022;7;27;7;13.265172;48.158000;906.695833;107.024833
2022;7;27;8;13.771551;48.223166;907.455166;107.176666
2022;7;27;9;14.572068;48.332166;908.850666;107.113333
2022;7;27;10;15.252413;48.480500;910.727666;106.612881
2022;7;27;11;16.809482;48.658666;913.249000;106.149000
2022;7;27;12;18.365000;48.942166;918.064000;105.116610
2022;7;27;13;19.158620;49.194500;921.872333;104.003666
2022;7;27;14;19.580862;49.440000;925.736500;103.174666
2022;7;27;15;19.515172;49.558305;926.800169;102.802542
2022;7;27;16;19.358103;49.655666;928.000666;102.548333
2022;7;27;17;18.527068;49.675166;927.226166;103.392203
2022;7;27;18;18.402758;49.659500;926.312833;104.149666
2022;7;27;19;18.566206;49.694833;926.466333;104.534237
2022;7;27;20;18.368103;49.712166;926.429166;104.791000
2022;7;27;21;17.778103;49.687500;925.134333;105.063050
2022;7;27;22;17.181551;49.637666;923.555666;105.599166
2022;7;27;23;16.755000;49.583666;922.147666;105.927833
2022;7;28;0;16.311551;49.618135;922.248644;105.967457
2022;7;28;1;15.723965;49.561500;920.555333;106.110166
2022;7;28;2;15.150517;49.509000;918.966000;106.331016
2022;7;28;3;14.567586;49.433333;916.845000;106.559500
2022;7;28;4;14.051724;49.329333;914.120500;106.930833
2022;7;28;5;13.651551;49.216833;911.575833;107.266271
2022;7;28;6;14.280000;49.155666;910.204500;107.474500
2022;7;28;7;16.327758;49.258666;911.992833;107.127966
2022;7;28;8;18.059137;49.486833;916.419500;106.262166
2022;7;28;9;20.988448;50.001500;927.301000;104.637166
2022;7;28;10;25.879310;50.820166;943.265833;101.756610
2022;7;28;11;28.163275;51.170677;948.715254;99.031333
2022;7;28;12;24.873620;51.106833;946.365333;97.443559
2022;7;28;13;23.497413;50.922000;944.042666;96.133166
2022;7;28;14;23.812068;50.853500;945.263500;95.083050
2022;7;28;15;23.090172;50.705932;944.613728;94.449666
2022;7;28;16;22.471551;50.493500;942.845666;93.789000
2022;7;28;17;22.226551;50.293333;941.756166;93.404067
2022;7;28;18;21.979310;50.098666;941.316000;93.044166
2022;7;28;19;21.658275;49.912333;940.786666;92.709830
2022;7;28;20;21.381206;49.712833;939.720666;93.151333
2022;7;28;21;20.147241;49.477166;937.324000;94.875254
2022;7;28;22;18.637758;49.144500;932.414666;95.927333
2022;7;28;23;17.393103;48.865833;928.342500;96.713000
2022;7;29;0;16.498965;48.645423;924.940000;97.214915
2022;7;29;1;15.816206;48.407000;921.353000;97.733833
2022;7;29;2;15.411551;48.286500;919.780333;98.211355
2022;7;29;3;14.947068;48.169833;917.863833;98.648166
2022;7;29;4;14.452758;48.099000;916.704833;99.131500
2022;7;29;5;13.999827;48.006833;914.920000;99.605084
2022;7;29;6;17.517068;47.954000;913.919000;99.934500
2022;7;29;7;18.990689;48.128333;917.532500;99.938644
2022;7;29;8;17.818275;48.261166;919.790166;99.553333
2022;7;29;9;20.478793;48.701166;929.187833;98.595666
2022;7;29;10;25.603793;49.429000;943.429333;97.024406
2022;7;29;11;27.398275;49.720000;947.362000;95.493000
2022;7;29;12;25.517241;49.680666;945.477500;94.764067
2022;7;29;13;24.825526;49.635000;945.087105;94.256578
2022;7;29;14;25.163846;49.605833;945.910000;93.295384
2022;7;31;8;16.783214;46.572033;918.854576;97.814406
2022;7;31;9;21.088448;47.145737;930.991147;96.353278
2022;7;31;10;26.639137;47.947166;946.068000;94.629491
2022;7;31;11;28.332800;49.092407;946.139629;102.945094
2022;7;31;12;25.856521;48.510000;951.050000;99.490000
2022;8;1;8;16.232586;45.979000;921.429000;96.011166
2022;8;1;9;18.141724;46.178166;925.236000;96.282833
2022;8;1;10;21.273773;46.403225;928.770000;95.815740
2022;8;1;11;23.399285;47.610196;930.788039;94.927586
2022;8;1;12;23.545849;47.031212;938.120606;94.538431
2022;8;2;8;15.489482;46.263000;913.111666;101.812000
2022;8;2;9;19.493793;46.718166;923.096000;100.054500
2022;8;2;10;23.191379;47.311833;934.392500;98.961864
2022;8;2;11;23.165882;47.552777;937.330000;97.736415
2022;8;3;8;17.596206;46.330333;924.405333;100.789333
2022;8;3;9;18.703620;46.464500;926.461666;100.981666
2022;8;3;10;21.956724;46.721833;931.051500;100.265084
2022;8;3;11;26.665614;47.216333;940.418000;99.332666
2022;8;3;12;26.724827;47.567288;945.800847;98.133050
2022;8;3;13;26.566551;47.783333;949.133666;97.327000
2022;8;3;14;26.643018;49.189821;940.153392;96.752592
2022;8;3;15;26.537142;48.543728;947.598644;96.066949
2022;8;3;16;26.325689;47.918166;953.597500;95.564067
2022;8;3;17;26.302758;47.859833;954.057166;95.804666
2022;8;3;18;25.573103;47.793166;954.045000;96.137288
2022;8;3;19;24.767241;47.667457;952.876101;96.157000
2022;8;3;20;24.247241;47.567000;951.898666;96.745762
2022;8;3;21;23.840689;47.441000;949.824166;97.280166
2022;8;3;22;23.303275;47.346500;948.648000;97.551666
2022;8;3;23;22.993793;47.273166;947.392500;98.058305
2022;8;4;0;22.430517;47.160500;945.035833;98.691500
2022;8;4;1;21.773965;47.071166;943.472500;99.227118
2022;8;4;2;21.033275;46.968833;940.986500;99.669666
2022;8;4;3;20.101034;46.860169;937.896610;100.138135
2022;8;4;4;19.563275;46.794666;935.703333;100.597833
2022;8;4;5;19.069482;46.709666;932.978833;101.022000
2022;8;4;6;19.792413;46.695666;932.111166;101.013220
2022;8;4;7;21.412758;46.874833;935.634000;100.882333
2022;8;4;8;22.774137;47.132666;940.254333;100.771833
2022;8;4;9;25.392586;47.536833;948.286833;100.391166
2022;8;4;10;28.486296;47.808000;953.314000;99.760545
2022;8;4;14;30.310000;49.581607;965.851964;96.642881
2022;8;4;15;30.050000;49.163333;974.047166;96.166779
2022;8;4;16;29.685087;49.752203;967.504406;95.868474
2022;8;4;17;29.484137;49.020833;970.959833;95.885833
2022;8;4;18;28.905000;48.807166;969.338000;95.766271
2022;8;4;19;28.187241;48.562000;968.034666;95.881166
2022;8;4;20;27.392413;48.288000;965.443666;96.184166
2022;8;5;6;19.674035;47.500517;929.457931;105.003548
2022;8;5;7;19.998620;46.963833;934.667000;105.424333
2022;8;5;8;20.538103;47.144000;936.480833;105.844000
2022;8;5;9;22.005862;47.378000;939.570000;105.728833
2022;8;5;10;21.908620;47.594833;941.634166;105.717457
2022;8;5;11;20.873620;47.683333;940.642833;106.113833
2022;8;5;12;20.324827;47.723333;939.285166;106.372542
2022;8;5;13;20.627413;47.813166;939.508500;106.647333
2022;8;5;14;19.909137;47.884166;938.527833;106.682203
2022;8;5;15;20.605344;47.924067;937.351864;106.705000
2022;8;5;16;20.786034;48.012666;937.603500;106.493666
2022;8;5;17;20.633965;48.119666;938.707666;105.975593
2022;8;5;18;19.755000;48.159833;937.950666;105.950666
2022;8;5;19;18.869310;48.111500;935.549000;106.105762
2022;8;5;20;18.195862;48.062666;933.363833;105.799500
2022;8;5;21;17.147241;47.923000;929.004666;106.078135
2022;8;5;22;16.091896;47.798166;925.831333;105.869666
2022;8;5;23;15.184310;47.706166;923.590000;105.833666
2022;8;6;0;14.461724;47.562542;919.804576;106.333050
2022;8;6;1;14.007068;47.465500;917.585000;107.371500
2022;8;6;2;13.710862;47.392333;915.742666;108.320338
2022;8;6;3;13.318275;47.312000;913.809333;108.977166
2022;8;6;4;12.798793;47.206333;911.283333;109.412033
2022;8;6;5;12.390172;47.088500;908.730666;109.807500
2022;8;6;6;13.993620;47.043000;907.744833;110.048333
2022;8;6;7;14.755517;47.119500;909.180500;110.029152
2022;8;6;8;15.180517;47.210500;910.743666;109.276000
2022;8;6;9;17.763793;47.518500;917.240666;107.311666
2022;8;6;10;20.833965;47.961500;926.290833;104.877457
2022;8;6;11;22.021206;48.155666;929.496833;103.010666
2022;8;6;12;21.106851;49.022142;922.794523;101.783333
2022;8;6;13;20.143888;48.125000;929.145000;100.837843
2022;8;7;8;14.988965;46.717500;908.343000;107.742000
2022;8;7;9;17.406896;47.040500;914.776833;106.664666
2022;8;7;10;19.294482;47.370500;920.578666;105.296949
2022;8;7;11;21.348448;47.590333;924.283333;104.164500
2022;8;7;12;20.942758;47.703166;925.698666;102.776949
2022;8;7;13;20.158275;47.703333;925.008666;101.656166
2022;8;7;14;18.803793;47.666833;924.127833;101.108305
2022;8;7;15;18.186034;47.600000;923.193559;101.617000
2022;8;7;16;17.867241;47.565500;923.130833;102.243389
2022;8;7;17;17.976206;47.566000;923.655166;102.509833
2022;8;7;18;17.828750;48.164655;918.526724;102.641228
2022;8;7;19;17.752931;47.474915;922.375084;102.492833
2022;8;7;20;17.470000;47.443666;922.057000;102.381355
2022;8;7;21;16.876724;47.373000;920.989666;102.943000
2022;8;7;22;16.142413;47.283500;919.372333;103.994500
2022;8;7;23;15.582758;47.206166;918.031500;105.240677
2022;8;8;0;15.421379;47.149000;916.775833;106.169166
2022;8;8;1;15.340172;47.088500;915.368333;106.947118
2022;8;8;2;15.363103;47.092166;915.115333;107.606000
2022;8;8;3;15.151379;47.081864;914.243389;108.222000
2022;8;8;4;15.005172;47.090666;913.630333;108.659661
2022;8;8;5;14.950344;47.077333;912.503333;109.082333
2022;8;8;6;14.953448;47.121666;912.475333;109.483050
2022;8;8;7;14.943103;47.184000;912.728500;109.641166
2022;8;8;8;15.115964;47.242833;912.810166;109.825084
2022;8;8;9;15.990689;47.381166;914.559666;109.706271
2022;8;8;10;17.483275;47.566833;917.261500;109.435000
2022;8;8;11;19.112241;47.865833;922.075666;108.356333
2022;8;8;12;19.656206;48.087833;924.879500;107.310508
2022;8;8;13;20.791896;48.323666;928.368666;106.094833
2022;8;8;14;21.814482;48.605500;932.500166;104.717627
2022;8;8;15;21.504655;48.745593;933.722711;104.206500
2022;8;8;16;21.043103;48.778833;933.353000;104.172500
2022;8;8;17;20.246724;48.736500;931.996666;104.662881
2022;8;8;18;19.990172;48.706833;931.366833;105.270333
2022;8;8;19;19.280862;48.624166;929.260833;106.497457
2022;8;8;20;18.793103;48.541833;927.518333;107.436500
2022;8;8;21;18.402758;48.524166;926.961833;107.980338
2022;8;8;22;18.218620;48.510166;926.222666;108.641166
2022;8;8;23;17.971896;48.500000;925.517627;109.076666
2022;8;9;0;17.759655;48.472833;924.209166;109.510847
2022;8;9;1;17.423448;48.506833;924.039666;109.770333
2022;8;9;2;17.077758;48.486833;922.480666;110.161016
2022;8;9;3;16.891034;48.487333;921.509333;110.503833
2022;8;9;4;16.668448;48.476166;920.377500;110.687457
2022;8;9;5;16.262413;48.481333;919.482833;110.910500
2022;8;9;6;17.231724;48.473166;918.359333;111.028500
2022;8;9;7;17.840689;48.569830;919.712542;110.930000
2022;8;9;8;18.221379;48.725081;922.135081;110.225666
2022;8;9;9;20.097758;49.069166;929.080166;108.328833
2022;8;9;10;24.750344;49.615333;940.756166;105.922033
2022;8;9;11;25.512241;49.895000;944.415333;104.296666
2022;8;9;12;24.730862;49.822542;942.173898;103.111379
2022;8;9;13;25.041896;50.404166;938.579000;109.541666
2022;8;9;14;25.458035;49.900238;946.338571;113.482982
2022;8;10;8;17.671896;47.988666;920.215000;117.416833
2022;8;10;9;20.555344;48.454666;928.536666;116.569000
2022;8;10;10;25.676724;49.158333;941.336833;115.715254
2022;8;10;11;27.656724;49.645500;947.183666;114.465000
2022;8;10;12;25.777241;49.766166;946.316500;113.246101
2022;8;10;13;25.177931;49.825333;945.756333;112.510166
2022;8;10;14;24.890862;49.922666;946.609000;111.759166
2022;8;10;15;24.391896;49.973728;946.634406;111.264067
2022;8;10;16;24.069310;49.993833;946.137500;110.803666
2022;8;10;17;23.895172;50.011000;946.077000;110.659152
2022;8;10;18;23.520862;49.983000;945.685333;110.873333
2022;8;10;19;22.917413;49.907833;944.623000;111.254067
2022;8;10;20;22.297931;49.788833;943.036000;111.874833
2022;8;10;21;21.472931;49.605500;940.541666;112.834666
2022;8;10;22;20.404137;49.411833;937.665000;113.676610
2022;8;10;23;19.345344;49.191166;934.116333;114.360000
2022;8;11;0;18.457413;48.970338;930.731864;114.921186
2022;8;11;1;17.808965;48.799666;928.215333;115.504333
2022;8;11;2;17.159827;48.661000;925.881333;116.223333
2022;8;11;3;16.658448;48.517333;923.569000;116.851186
2022;8;11;4;16.144137;48.393333;921.444666;117.311666
2022;8;11;5;15.639655;48.277333;919.512666;117.909830
2022;8;11;6;16.300172;48.213166;918.356666;118.300000
2022;8;11;7;17.367241;48.296500;920.304500;117.663389
2022;8;11;8;18.552931;48.503333;923.300000;116.633166
2022;8;11;9;21.691206;48.995666;931.594833;115.953000
2022;8;11;10;27.405517;49.695333;944.217166;114.870677
2022;8;11;11;29.541034;50.198666;950.607333;113.361333
2022;8;11;12;27.969482;50.913898;946.140508;112.333050
2022;8;11;13;27.126842;50.386000;952.154666;111.239661
2022;8;11;14;27.344482;50.458666;954.351000;111.046333
2022;8;11;15;26.724482;50.444666;955.061333;111.089333
2022;8;11;16;26.337017;50.974137;950.257068;110.500689
2022;8;11;17;26.132068;50.313333;955.102166;110.472711
2022;8;11;18;25.779827;50.222666;954.828500;110.624166
2022;8;11;19;25.240689;50.083559;954.001186;110.847118
2022;8;11;20;24.535689;49.915000;952.299833;111.292000
2022;8;11;21;23.585862;49.719833;950.170500;112.295593
2022;8;11;22;22.412068;49.486333;946.580166;113.231166
2022;8;11;23;21.261551;49.224166;942.555166;113.861000
2022;8;12;0;20.209655;48.991166;938.887000;114.474576
2022;8;12;1;19.229310;48.751666;934.750166;115.111500
2022;8;12;2;18.471896;48.555000;931.636666;115.607457
2022;8;12;3;17.862068;48.382881;928.864745;116.137333
2022;8;12;4;17.271034;48.236000;926.222166;116.552833
2022;8;12;5;16.672413;48.112000;924.291166;117.100000
2022;8;12;6;17.078620;48.037500;923.205500;117.170500
2022;8;12;7;17.863275;48.135500;925.446666;117.051111
2022;8;12;8;19.217758;48.291166;927.488166;116.045666
2022;8;12;9;22.625689;48.733500;935.524000;115.662500
2022;8;12;10;28.752413;49.432833;949.948166;114.757796
2022;8;12;11;31.321206;49.886666;956.857500;113.147666
